geoid10,population,hospital,library,school,supermarket
245101201001012,18,1018.2,1320.6,1576.3,1275.3
245101201001013,9,990.7,1293.2,1470.0,1247.8
245101201001014,28,1067.6,1370.1,1509.7,1324.7
245101201001015,35,789.8,1096.2,1382.1,1057.4
245101201001016,35,797.0,1023.4,1267.8,1064.7
245101201001017,50,814.5,982.3,1128.4,1195.0
245101201001018,115,1080.9,836.4,944.2,1010.8
245101201001019,13,737.7,1044.2,1330.1,1005.4
245101201001020,41,829.2,1135.7,1425.8,1089.3
245101201001021,37,652.6,955.0,1428.2,909.6
245101201001024,2,449.7,756.2,1229.4,717.3
245101201001025,49,510.4,706.4,987.7,892.4
245101201001026,57,717.9,690.5,907.7,974.2
245101201001027,180,876.3,526.3,634.1,700.7
245101201001028,57,629.7,602.3,883.6,950.1
245101201002000,66,1632.8,1935.3,1540.7,1780.6
245101201002002,12,1683.3,1758.3,1349.8,994.0
245101201002003,7,1200.8,1503.2,1431.5,1272.8
245101201002004,125,1355.2,1657.6,1335.9,1148.9
245101201002005,102,1421.9,1677.9,1258.8,1100.1
245101201002006,68,1588.2,1747.8,1339.4,983.5
245101201002007,87,1634.6,1787.2,1378.7,1022.9
245101201002008,337,1187.6,1481.0,1061.8,862.4
245101201003000,300,1327.1,1629.5,1357.1,1584.1
245101201003001,122,1125.9,1428.4,1498.0,1301.9
245101201003002,727,1063.3,1365.7,1439.5,1320.3
245101201004000,610,845.1,1147.5,1517.5,1102.1
245101201004003,850,1010.0,1312.4,1201.6,1003.8
245101202011000,127,711.6,282.3,561.5,533.1
245101202011001,55,526.1,343.4,784.3,732.9
245101202011002,89,424.4,519.9,820.9,806.4
245101202011003,132,317.3,545.8,1004.3,699.3
245101202011004,43,306.9,442.7,935.8,688.9
245101202011005,47,377.2,360.2,840.9,704.2
245101202011006,39,445.8,346.1,776.1,690.1
245101202011007,47,420.0,238.1,783.1,627.6
245101202011008,34,335.7,323.8,868.8,667.8
245101202011009,30,275.6,407.8,952.7,657.6
245101202011010,56,644.8,127.2,641.7,441.0
245101202011011,66,593.8,201.0,679.3,581.1
245101202011012,44,570.6,148.8,693.8,528.9
245101202011013,72,437.3,187.3,624.1,468.7
245101202011014,189,360.9,299.2,726.7,539.0
245101202011016,53,407.6,168.1,604.9,449.6
245101202011019,6,517.2,2.0,617.0,391.4
245101202011020,15,616.2,181.9,641.9,281.3
245101202012000,19,629.4,218.2,569.5,265.9
245101202012002,68,459.4,221.3,493.6,473.8
245101202012003,125,392.6,321.1,588.8,376.6
245101202012004,93,468.7,455.1,476.6,358.3
245101202012005,89,589.1,331.5,363.8,413.0
245101202012006,26,629.1,291.7,327.3,376.5
245101202012010,51,786.7,457.2,281.2,330.4
245101202012011,112,715.9,465.5,229.9,279.1
245101202012012,167,601.2,554.9,343.9,393.0
245101202012013,108,760.5,730.8,254.8,257.7
245101202012016,31,888.6,564.3,54.7,103.9
245101202021002,651,288.9,806.4,1221.1,487.1
245101202022000,607,222.7,706.8,1164.4,434.7
245101202022002,3,285.2,363.9,788.0,463.3
245101202022004,150,141.4,569.9,993.2,262.1
245101202023001,323,389.4,712.2,1185.4,595.4
245101202023002,632,332.2,766.7,1240.0,538.0
245101202023003,1115,208.1,644.7,1065.1,331.1
245101202024000,185,240.6,440.0,702.8,259.2
245101202024001,61,232.5,546.7,806.2,151.6
245101202024002,103,270.1,585.2,846.2,112.2
245101202024003,32,395.2,704.6,771.1,12.9
245101202024004,75,357.1,664.8,682.4,75.8
245101202024005,147,366.3,553.3,576.5,255.9
245101202024006,106,497.5,682.3,448.3,313.0
245101202024007,112,441.4,743.7,505.0,255.1
245101202024008,107,491.3,792.2,555.5,210.0
245101202024009,97,491.9,792.9,554.8,210.6
245101202024010,131,679.4,978.7,495.6,321.1
245101202024011,90,631.9,927.9,443.6,350.6
245101202024012,144,581.6,879.9,394.5,395.2
245101202024013,76,639.1,819.9,336.1,339.0
245101202025000,113,291.0,606.6,872.8,136.8
245101202025001,260,345.4,661.0,935.0,199.1
245101202025002,41,471.9,787.0,811.9,178.1
245101202025003,267,420.4,730.2,859.0,123.1
245101202025004,157,537.9,841.8,608.3,179.6
245101202025005,201,605.4,912.0,678.3,249.8
245101202025006,127,747.9,1049.3,563.2,391.7
245101202025007,111,679.7,979.0,495.3,321.4
245101203001000,71,1055.2,750.3,131.3,134.2
245101203001001,131,894.6,770.3,151.3,154.2
245101203001002,77,781.2,949.3,330.3,333.2
245101203001003,111,722.4,1006.8,385.4,390.7
245101203001004,93,773.8,1056.7,334.3,440.6
245101203001005,81,821.8,1107.4,384.7,463.5
245101203001006,168,1114.5,814.1,195.1,198.0
245101203001007,122,955.2,836.3,217.4,220.3
245101203002000,105,1185.7,887.6,268.7,271.6
245101203002001,150,1035.6,909.7,290.8,293.7
245101203002002,58,924.8,1088.0,299.5,471.9
245101203002003,58,865.3,1144.1,241.1,528.0
245101203002004,70,916.1,1194.7,192.0,578.6
245101203002005,116,964.6,1246.3,243.3,560.4
245101203002006,59,1246.6,946.2,327.2,330.1
245101203002007,152,1102.1,977.9,358.9,361.8
245101203003000,153,1349.1,1055.7,436.7,439.6
245101203003001,138,1171.7,1048.5,404.4,432.4
245101203003002,56,1066.7,1223.0,201.0,576.7
245101203003003,86,1009.1,1283.2,141.2,516.9
245101203003004,76,1058.6,1331.0,49.5,468.9
245101203003005,55,1110.9,1383.4,214.8,416.9
245101203003006,122,1237.2,1113.5,469.9,497.4
245101203003007,64,1400.1,1111.7,492.7,495.7
245101203004000,73,1492.4,1205.7,586.7,589.6
245101203004001,21,1453.4,1334.5,442.6,569.6
245101203004002,57,1266.9,1450.2,254.5,420.4
245101203004003,65,1389.8,1534.1,377.4,288.5
245101203004004,30,1313.1,1510.8,300.7,278.2
245101203004005,45,1213.9,1460.7,201.5,368.5
245101203004006,52,1211.4,1485.1,150.9,314.6
245101203004007,11,1250.2,1522.6,142.1,279.5
245101203004008,7,1300.3,1572.5,192.2,227.4
245101203004009,12,1390.2,1654.8,282.1,136.0
245101203004010,23,1335.3,1599.9,227.2,192.2
245101203004011,76,1419.2,1680.7,311.1,217.1
245101203004012,35,1364.3,1627.5,351.9,262.3
245101203004013,81,1484.2,1412.0,472.3,423.6
245101203004014,28,1382.4,1290.7,371.7,498.6
245101203004015,18,1549.0,1262.3,576.0,646.3
245101203004016,25,1476.3,1737.8,368.2,125.3
245101203004017,131,1718.2,1408.9,707.5,700.2
245101203004018,298,1633.1,1399.1,622.3,584.2
245101203004019,31,1463.4,1359.5,452.6,476.1
245101203004020,61,1549.1,1445.2,538.2,489.5
245101204001000,47,1957.8,1726.9,483.2,810.1
245101204001001,55,2011.5,1780.6,424.8,863.8
245101204001002,69,1882.0,1784.5,293.6,735.7
245101204001003,86,1902.4,1808.9,269.1,711.9
245101204001004,49,2066.8,1835.9,369.2,812.0
245101204001005,24,2112.0,1886.7,414.4,825.8
245101204001006,66,1946.0,1898.0,244.9,687.8
245101204001008,51,1868.2,2123.9,160.3,449.1
245101204001009,11,1853.9,2174.5,211.7,398.9
245101204001010,32,1937.6,2234.0,157.6,482.6
245101204001012,8,2052.9,1949.2,236.2,625.3
245101204001014,5,2169.8,1849.7,367.1,768.0
245101204001016,36,2036.5,1867.7,340.5,729.7
245101204001017,24,2097.3,1729.1,478.4,864.2
245101204002000,49,1956.5,1580.0,701.2,809.7
245101204002001,94,1629.7,1528.5,548.6,482.8
245101204002002,43,1558.1,1696.6,423.8,409.3
245101204002003,68,1512.4,1696.1,381.4,364.0
245101204002004,25,1525.1,1786.6,394.5,277.2
245101204002006,58,1691.1,1952.6,331.4,341.5
245101204002007,61,1645.0,1906.6,274.5,397.2
245101204002009,73,1677.1,1812.5,309.7,527.4
245101204002010,96,1713.7,1671.6,406.7,565.9
245101204002011,14,1711.4,1612.7,464.0,563.6
245101204002012,43,1809.4,2065.1,213.2,454.0
245101204002013,36,1756.8,2012.6,163.3,506.0
245101204002016,62,1764.9,1716.5,401.8,617.2
245101204002017,28,2042.5,1666.5,646.4,895.7
245101205001000,53,1834.3,1977.4,248.5,633.4
245101205001001,13,1705.1,2074.6,270.4,554.5
245101205001002,22,1612.4,1987.0,354.7,538.7
245101205001003,1,1511.5,1888.2,459.1,371.1
245101205001004,7,1491.4,1903.3,525.0,310.8
245101205001011,48,1544.2,1918.9,423.0,537.2
245101205001012,35,1632.1,2001.7,342.6,631.0
245101205001013,49,1750.1,2072.3,320.2,722.0
245101205001014,145,1666.4,2031.1,231.6,809.2
245101205001015,62,1563.7,1933.2,303.3,740.3
245101205001016,63,1492.9,1862.5,373.2,667.9
245101205001017,136,1426.6,1801.2,445.3,597.1
245101205001018,2,1356.1,1730.7,513.8,527.5
245101205001019,13,1346.9,1758.7,570.9,469.6
245101205001022,38,1362.5,1774.4,697.4,381.2
245101205001025,3,1355.0,1766.8,579.1,461.5
245101205002000,18,2033.3,1790.6,478.7,945.1
245101205002001,18,2059.7,1762.6,462.6,848.2
245101205002002,90,1963.4,1857.4,367.8,753.4
245101205002003,33,1872.8,1963.1,318.7,847.2
245101205002004,7,1967.5,1858.4,412.3,942.3
245101205002005,27,1882.7,1941.5,328.7,1025.1
245101205002006,23,1949.3,1885.5,395.3,1091.9
245101205002007,59,1847.6,1998.9,335.9,1177.3
245101205002008,28,1777.2,2069.3,265.6,1106.9
245101205002009,55,1683.5,2048.2,171.9,1065.1
245101205002010,77,1802.9,2023.8,247.5,976.0
245101205002011,93,1753.8,2070.7,199.2,925.5
245101205002012,21,1594.7,1959.4,39.9,974.8
245101205002015,39,1513.2,1877.9,163.9,893.7
245101205002016,50,1518.1,1882.8,245.9,804.5
245101205002017,33,1468.2,1832.9,196.0,854.4
245101205002018,64,1795.2,2060.6,283.6,1234.5
245101205002019,39,1721.9,2086.6,210.3,1161.1
245101205002020,43,1642.3,2005.4,237.8,1245.1
245101205002022,43,1620.9,1984.0,339.4,1257.6
245101205002024,155,1480.6,1843.7,76.8,1084.1
245101205002027,43,1274.5,1644.0,304.3,911.6
245101205002032,3,1412.1,1773.4,501.2,1048.8
245101206001000,104,889.0,1177.8,454.6,532.8
245101206001002,12,1017.8,1308.6,581.2,662.1
245101206001003,70,1033.9,1349.5,641.3,720.1
245101206001004,206,1121.0,1436.6,772.5,807.2
245101206001005,66,1256.2,1571.8,578.0,726.1
245101206001006,97,1231.3,1546.9,557.2,705.3
245101206001007,65,1172.3,1459.6,461.4,611.7
245101206001008,136,1100.3,1389.0,378.2,529.3
245101206001009,36,1098.4,1387.1,380.1,531.2
245101206001010,97,1032.0,1316.6,312.7,601.8
245101206002000,105,1175.6,1452.0,283.5,458.1
245101206002001,76,1244.9,1521.2,353.8,388.9
245101206002002,63,1307.1,1583.4,410.6,444.2
245101206002003,81,1303.9,1580.2,413.9,447.4
245101206002004,72,1383.6,1699.2,566.6,610.6
245101206002005,93,1359.0,1674.6,587.4,620.9
245101206002006,13,1513.0,1828.6,602.5,473.1
245101206002007,46,1529.8,1845.4,542.9,411.1
245101206002008,91,1457.6,1732.7,395.2,290.4
245101206002009,44,1377.1,1649.2,269.0,192.5
245101206002010,52,1471.9,1736.4,363.8,56.3
245101206002011,47,1579.5,1847.8,475.2,172.9
245101206002012,114,1642.5,1957.5,585.5,324.9
245101206002016,13,1841.1,2149.1,760.1,360.0
245101206002017,80,1797.2,2079.7,690.2,290.7
245101206002018,30,1769.1,2029.2,643.8,240.1
245101206002019,57,1730.5,1992.0,622.4,203.0
245101206002020,28,1511.4,1773.0,403.3,16.1
245101206002022,122,1708.7,1970.2,585.4,181.2
245101206003000,22,1699.5,1961.0,449.3,350.2
245101206003001,15,1820.3,2081.8,417.6,427.0
245101206003002,31,1881.5,2148.3,524.7,359.3
245101206003003,10,1881.2,2148.6,524.4,359.6
245101206003004,425,1762.2,2267.6,641.6,252.0
245101206003006,6,1598.0,2218.8,546.5,157.7
245101206003007,53,1650.1,2201.1,528.7,140.0
245101206003008,10,1709.2,2145.8,470.9,199.1
245101206003009,10,1768.7,2205.1,409.9,258.6
245101206003010,45,1875.2,2153.6,303.2,365.1
245101206003011,71,1854.8,2110.5,260.9,408.5
245101206003012,16,1786.0,2186.0,280.9,331.0
245101206003013,13,1717.0,2115.2,350.6,262.0
245101206003014,9,1657.1,2093.9,409.1,202.1
245101206003015,9,1596.5,2033.1,471.6,86.4
245101206003016,1,1561.8,2067.9,506.4,51.6
245101206003020,393,1485.3,1918.2,470.3,258.6
245101206003022,14,1391.8,1937.6,605.2,278.0
245101207001002,111,1270.2,1565.6,1166.1,1052.6
245101207001004,62,1295.8,1611.4,1111.2,1078.3
245101207001005,61,1245.7,1561.3,1036.3,1027.6
245101207001006,31,1212.2,1527.8,1168.2,994.7
245101207001007,61,1454.7,1770.3,1184.1,1151.1
245101207001008,88,1439.0,1754.6,1075.2,1047.4
245101207001009,53,1384.1,1699.7,1020.6,1076.5
245101207001010,9,1333.2,1648.8,969.4,1057.2
245101207001011,20,1235.4,1551.0,1095.4,1011.7
245101207001012,139,1124.3,1439.9,957.3,884.3
245101207001013,18,989.4,1305.0,946.3,713.4
245101207001014,44,1330.3,1645.9,966.5,1001.8
245101207001015,83,1132.5,1448.1,1131.3,908.8
245101207002000,220,1230.1,1545.7,860.7,954.1
245101207002001,21,1194.8,1510.4,853.4,918.8
245101207002002,5,1317.9,1633.5,799.7,947.8
245101207002003,71,1396.5,1712.1,915.0,884.9
245101207002004,67,1440.1,1755.7,952.5,921.4
245101207002005,44,1461.8,1777.4,979.1,947.2
245101207002006,98,1485.2,1800.8,1002.9,971.0
245101207002011,65,1221.3,1536.9,611.0,759.2
245101207002012,9,1404.1,1719.7,739.8,835.0
245101207002013,54,1470.7,1786.3,806.1,767.4
245101207002014,39,1509.2,1824.8,846.7,805.2
245101207002015,32,1535.9,1851.5,870.7,829.1
245101207002016,82,1558.7,1874.3,894.0,852.5
245101207002017,88,1623.6,1939.2,963.5,921.9
245101207003000,124,1417.7,1733.3,674.9,758.1
245101207003001,81,1468.2,1783.8,572.1,605.6
245101207003002,51,1583.0,1898.6,757.4,684.4
245101207003003,54,1610.0,1925.6,781.5,708.6
245101207003004,120,1634.0,1949.6,809.0,736.0
245101207003005,129,1699.9,2015.5,971.9,930.4
245101207003008,42,2103.3,2551.3,1109.9,720.3
245101207003035,29,1701.9,2333.9,697.7,308.9
245101207003036,111,2071.6,2387.2,1090.4,665.5
245101207003038,60,2059.1,2443.6,1065.7,676.1
245101301001002,2,2145.3,1448.3,745.9,1094.5
245101301001003,48,2140.4,1541.0,838.5,1187.2
245101301001005,34,2034.6,1465.8,745.3,995.3
245101301001007,72,2034.6,1465.7,745.3,995.4
245101301001008,190,2187.8,1382.2,679.7,1136.9
245101301001009,92,2043.7,1333.1,542.8,992.8
245101301002000,532,2333.3,1279.0,682.2,1282.5
245101301002001,41,2493.1,1226.5,701.6,1442.3
245101301002002,112,2414.0,1147.3,622.5,1363.1
245101301003000,85,2646.3,1219.0,768.5,1595.4
245101301003001,140,2634.8,1100.6,866.6,1592.9
245101301003002,172,2578.1,1044.9,799.5,1536.2
245101301003003,136,2568.7,1121.9,671.5,1522.8
245101301003004,111,2490.7,1043.2,648.1,1448.8
245101301003005,76,2487.4,1040.6,590.2,1443.2
245101301003006,77,2341.2,893.0,486.6,1299.3
245101301003007,74,2297.8,849.6,514.2,1255.9
245101301003008,28,2419.7,972.2,641.0,1377.8
245101301004000,234,2564.2,915.5,893.1,1522.3
245101301004001,111,2492.1,895.0,821.1,1450.2
245101301004002,119,2272.7,825.2,607.0,1230.8
245101301004003,104,2301.5,764.3,665.2,1259.6
245101301004004,23,2501.6,835.0,884.9,1459.7
245101302001000,63,1874.6,1617.4,782.0,929.3
245101302001001,17,1903.9,1489.0,653.6,853.0
245101302001002,247,1954.2,1415.0,486.7,903.4
245101302001003,177,1746.4,1527.6,599.3,728.7
245101302001004,16,1549.9,1649.0,462.7,754.7
245101302001005,45,1630.1,1401.1,562.1,579.3
245101302001009,37,1595.6,1694.7,508.4,592.5
245101302002000,177,1839.7,1375.8,447.6,788.8
245101302002001,141,1936.0,1240.2,312.0,885.2
245101302002002,661,1722.6,1120.9,281.9,671.8
245101302003000,62,2233.0,980.2,335.8,1191.1
245101302003001,130,2173.8,921.9,276.5,1131.9
245101302003002,190,2058.4,803.7,392.7,1016.5
245101302003003,100,1858.0,866.8,306.5,816.1
245101302003004,122,1980.2,1063.8,56.3,934.1
245101302003005,18,2116.1,1246.2,318.0,1065.3
245101302004000,172,2250.2,1112.8,527.7,1199.4
245101302004001,41,2273.7,1029.1,396.7,1222.9
245101302004002,185,2187.0,1193.0,449.7,1136.2
245101302004003,174,2033.2,1163.3,235.1,982.3
245101303001000,13,2637.4,797.1,1011.6,1595.5
245101303001001,115,2403.2,690.7,812.6,1361.3
245101303001002,145,2384.7,753.3,772.5,1342.8
245101303001003,169,2161.6,625.3,610.1,1119.7
245101303001004,87,2026.3,806.4,474.8,984.4
245101303001005,184,2009.3,823.4,457.8,967.4
245101303001009,24,2041.7,635.2,490.2,999.8
245101303002000,52,2782.7,725.1,1202.1,1748.0
245101303002001,124,2766.0,637.1,1114.1,1731.3
245101303002002,58,2458.3,490.0,890.5,1423.6
245101303002003,112,2436.3,589.5,899.4,1401.6
245101303002004,14,2580.9,666.3,1039.7,1546.2
245101303002005,159,2430.1,599.3,888.9,1395.4
245101303002006,81,2211.1,518.1,674.2,1176.4
245101303002007,60,2253.6,466.2,696.6,1218.9
245101303002008,23,2112.3,543.7,573.4,1077.6
245101303003001,34,2970.5,564.6,943.2,1935.8
245101303003002,28,2982.9,543.9,961.6,1948.2
245101303003003,21,2739.7,447.5,924.5,1705.0
245101303003004,51,2843.3,595.6,1072.6,1808.6
245101303003005,48,2722.3,479.5,956.5,1687.6
245101303003006,68,2713.0,420.7,897.7,1678.3
245101303003007,44,2592.3,387.5,788.0,1557.6
245101303003008,42,2602.2,447.5,848.1,1567.5
245101303003009,283,2487.6,335.3,734.9,1452.9
245101303003010,61,2292.1,528.0,735.1,1257.4
245101303003012,123,2475.5,232.5,671.3,1440.9
245101303003013,46,2706.8,298.5,775.5,1672.1
245101304001000,12,3252.7,2049.6,2249.3,2624.4
245101304001028,181,3548.7,1394.0,1185.9,2514.0
245101304001029,59,3715.6,1388.4,1107.7,2680.9
245101304001034,3,2155.5,1718.3,1267.9,1757.1
245101304001036,2,3535.4,1217.6,973.0,2500.7
245101304001037,109,3593.4,1284.3,1037.6,2558.7
245101304001038,84,3585.5,1189.1,944.0,2597.1
245101304001039,58,3651.4,1290.6,1009.9,2694.9
245101304001043,2,3523.2,1126.9,881.7,2541.0
245101304002000,15,2678.7,951.3,1031.8,1636.8
245101304002006,54,3041.3,876.9,1111.8,2006.6
245101304002007,62,3172.2,1007.8,1065.9,2137.5
245101304002008,59,3104.6,940.2,1053.1,2069.9
245101304002009,43,3138.6,915.8,1010.1,2103.9
245101304002010,67,3203.1,980.4,1021.6,2168.4
245101304002011,109,3267.7,886.0,897.3,2233.0
245101304002012,76,3215.6,785.5,863.7,2180.9
245101304002013,226,3080.9,775.3,1016.0,2046.2
245101304002014,16,3074.2,851.5,1074.5,2039.5
245101304002015,44,3018.3,795.6,1108.2,1983.6
245101304002016,13,2988.0,823.6,1136.3,1953.3
245101304002017,18,2949.6,785.2,1097.9,1914.9
245101304002018,15,3022.4,721.4,1034.0,1987.7
245101304002020,98,3091.7,675.6,993.5,2057.0
245101304003000,62,3313.6,1245.3,1128.4,2278.9
245101304003001,117,3425.2,1194.2,982.3,2390.5
245101304003002,114,3482.9,1072.6,861.8,2464.5
245101304003003,81,3397.3,986.5,892.2,2381.6
245101304003004,73,3338.5,1104.9,1008.5,2303.9
245101304003005,25,3283.1,1128.3,1066.2,2248.4
245101304003006,27,3213.2,1110.8,1057.6,2178.5
245101304003007,22,3271.7,1058.4,999.0,2237.1
245101304003008,25,3326.3,1030.1,944.5,2291.6
245101304003009,40,3320.3,909.4,868.4,2321.1
245101306001000,201,1557.0,1518.0,1125.4,1506.2
245101306001001,102,1571.2,1123.7,731.9,1401.4
245101306001002,109,1791.9,909.3,786.1,1361.6
245101306001003,37,1835.7,793.1,827.4,1285.0
245101306001004,225,1753.3,1219.2,834.5,1504.0
245101306001005,78,1757.5,1053.9,751.7,1421.3
245101306001006,31,1918.8,937.4,910.6,1389.7
245101306001009,81,1991.8,1083.2,986.1,1560.7
245101306001015,17,1727.1,1442.2,1076.4,1576.2
245101306001016,5,1751.1,1371.5,1005.7,1646.9
245101306001017,18,1715.3,1334.0,968.3,1637.8
245101306001029,73,1661.1,1434.1,1049.4,1560.5
245101306001030,6,1730.5,1438.7,1073.0,1579.6
245101306002000,2,1510.5,1100.4,629.1,1300.7
245101306002001,128,1433.0,1155.8,743.6,1382.2
245101306002002,68,1830.9,794.2,317.0,988.6
245101306002004,96,1912.4,709.9,237.5,907.7
245101306002005,55,1806.3,816.0,343.6,1013.9
245101306002006,133,1662.7,961.2,484.0,1155.5
245101306002007,82,1682.8,942.3,465.1,1136.6
245101306002008,71,1746.4,904.9,496.3,1165.8
245101306002009,124,1609.4,949.6,541.0,1210.5
245101306002010,28,1540.5,1057.0,645.8,1317.3
245101306002011,69,1447.2,1142.6,731.3,1396.4
245101306003000,123,2084.7,535.5,220.1,734.1
245101306003001,143,2014.6,595.6,291.0,805.6
245101306003002,151,1944.8,665.7,362.2,875.7
245101306003003,133,1873.7,731.0,432.5,945.7
245101306003004,53,1945.6,741.1,645.6,1002.6
245101306003005,127,1904.8,831.1,533.4,1092.5
245101306003006,87,1771.6,835.3,617.6,1096.7
245101306003007,27,1878.8,672.4,807.2,1164.2
245101306004000,71,2183.8,368.4,389.9,583.8
245101306004001,26,2248.2,221.3,454.4,648.2
245101306004002,99,2300.4,163.9,506.6,700.4
245101306004003,65,2424.7,54.0,626.2,824.7
245101306004004,246,2190.5,461.6,741.0,1094.2
245101306004006,163,2380.0,363.4,555.5,908.8
245101306004007,123,2129.8,474.8,476.8,830.0
245101306004008,108,2095.4,510.8,456.8,810.1
245101306004009,2,2114.7,541.2,744.5,1097.8
245101307001000,1036,1995.8,1172.0,1072.5,422.4
245101307002000,30,1533.3,1486.4,1082.0,722.1
245101307002001,37,1720.8,1215.6,811.3,451.3
245101307002002,21,1533.3,1131.9,726.3,367.6
245101307002003,303,1625.3,1225.4,806.2,560.7
245101307002005,59,1530.6,984.5,565.3,709.3
245101307002006,69,1626.7,923.0,503.8,611.4
245101307002007,42,1670.1,1008.4,589.2,482.1
245101307002008,38,1644.3,1025.1,605.9,510.7
245101307002009,60,1554.2,900.2,481.0,794.8
245101307002010,78,1649.7,799.8,380.6,700.1
245101307002011,66,1653.2,718.0,298.8,784.1
245101307002012,56,1557.3,814.3,395.1,881.2
245101307003001,119,1514.7,983.7,506.5,1217.4
245101307003002,30,1701.1,669.9,250.8,764.3
245101307003003,107,1856.0,597.0,118.0,691.3
245101307003004,25,2157.0,606.5,205.7,715.7
245101307003005,90,2052.7,455.1,241.2,551.3
245101307003006,11,2129.1,500.1,180.1,609.3
245101307003007,13,2049.7,581.9,98.3,691.1
245101307003008,129,1956.8,686.7,109.5,781.0
245101307003009,94,1821.0,788.6,281.8,883.0
245101307004000,252,2344.6,470.8,809.9,569.0
245101307004002,19,2173.9,759.6,954.6,302.1
245101307004003,66,2337.1,590.5,924.7,461.1
245101307004004,7,2513.3,232.2,719.4,610.6
245101307004005,78,2345.1,423.3,834.0,469.2
245101307004006,39,2406.6,376.6,863.9,530.6
245101307004007,12,2562.0,280.9,768.2,659.4
245101307004008,62,2355.4,284.1,561.6,577.9
245101307004009,42,2350.5,207.7,556.7,572.9
245101307004010,54,2411.3,112.9,617.4,676.6
245101307004011,37,2414.9,116.5,621.1,673.0
245101307005000,93,2457.0,1367.6,1121.0,947.8
245101307005002,26,2724.9,1393.0,767.7,967.2
245101307005003,6,2832.3,1513.1,807.5,1007.0
